x0,xf,f,nit,grad_norm,success
"(-70, 50)",[-1.63363778e-06 -2.98190115e+03],-3.140922052843588,29,3.0507204852467406e-06,True
"(-70, 60)",[ 9.28219933e-07 -8.31815447e+02],-3.139189711840106,22,5.553025964495001e-06,True
"(-70, 70)",[ 2.84387479e-06 -3.87855181e+03],-3.1410770635983463,31,5.822183507332331e-06,True
"(-70, 80)",[ 3.17100502e-06 -1.46343188e+03],-3.1402264685724095,20,7.334852522916307e-06,True
"(-70, 90)",[-1.91223458e-06 -7.60031882e+04],-3.1415663390736723,39,3.824122949226249e-06,True
"(-70, 100)",[-8.87749288e-07 -6.23458196e+03],-3.141271887942248,34,1.7248206606116867e-06,True
"(-60, -100)",[ 6.5201686e-07 -6.1043476e+07],-3.1415926208258345,65,1.3040337210132526e-06,True
"(-60, -90)",[-3.75472649e-06 -1.62047785e+07],-3.1415925301553145,60,7.509452967999732e-06,True
"(-60, -80)",[ 5.97032169e-07 -5.11883726e+07],-3.1415926145180637,64,1.194064339220258e-06,True
"(-60, -70)",[-4.06592445e-07 -1.33751855e+07],-3.1415925040589965,59,8.131848780792346e-07,True
"(-60, -60)",[-3.88323209e-06 -3.43193937e+06],-3.1415920708139202,54,7.766464008913823e-06,True
"(-60, -50)",[ 2.18866552e-07 -3.06912764e+07],-3.1415925884246496,64,4.377331063134282e-07,True
"(-60, -40)",[ 7.16375674e-08 -2.14355986e+06],-3.141591720562646,54,1.4327557006558793e-07,True
"(-60, -30)",[-3.95267702e-07 -6.80505408e+07],-3.141592624199716,66,7.905354028322433e-07,True
"(-60, -20)",[ 3.40145125e-06 -2.92278756e+05],-3.141585810807275,48,6.8029259140939735e-06,True
"(-60, -10)",[ 3.48824179e-07 -2.44515681e+07],-3.141592571795328,63,6.976483608918958e-07,True
"(-60, 0)",[ 1.88447788e-14 -5.54763461e+02],-3.1379907374317257,23,9.173919020094319e-06,True
"(-60, 10)",[-8.17654872e-06 -4.94169777e+02],-3.137549520661704,26,1.1563386890520058e-05,True
"(-60, 20)",[ 2.44165817e-06 -1.86900005e+03],-3.1405228482624366,33,5.485487938499185e-06,True
"(-60, 30)",[-5.49057848e-06 -5.62567455e+02],-3.1380406598270794,21,7.85050718833995e-06,True
"(-60, 40)",[-3.16945007e-06 -2.15415378e+03],-3.1406644298228565,28,5.92378573866163e-06,True
"(-60, 50)",[ 2.72837045e-06 -4.25856246e+04],-3.1415456899287584,37,5.457843811624492e-06,True
"(-60, 60)",[-1.95114723e-06 -3.49618712e+03],-3.141020683534044,31,3.74229618537471e-06,True
"(-60, 70)",[-1.49618589e-07 -5.29288858e+04],-3.141554867396496,34,2.985241341268922e-07,True
"(-60, 80)",[ 1.17998273e-06 -1.50579561e+04],-3.141459837846282,34,2.368801888487959e-06,True
"(-60, 90)",[-4.41410467e-06 -3.06383315e+03],-3.140939982889376,34,8.617852198826749e-06,True
"(-60, 100)",[-4.81483397e-06 -7.16183719e+02],-3.138802011899029,28,6.932651511888911e-06,True
"(-50, -100)",[-2.60891665e-06 -2.01342736e+07],-3.14159255424988,58,5.217833286353779e-06,True
"(-50, -90)",[ 3.21307306e-06 -1.63290338e+06],-3.1415914287676308,49,6.426146865903461e-06,True
"(-50, -80)",[ 3.12882401e-08 -1.55107910e+07],-3.1415925246473075,57,6.257648847385073e-08,True
"(-50, -70)",[ 5.26415472e-07 -4.01410380e+06],-3.141592155346359,52,1.0528310685044957e-06,True
"(-50, -60)",[-4.86362723e-06 -1.26166500e+07],-3.14159249504546,58,9.727254454746966e-06,True
"(-50, -50)",[ 4.49717754e-07 -3.79823044e+07],-3.141592600933492,62,8.994355097929148e-07,True
"(-50, -40)",[-2.58923574e-06 -2.45673159e+07],-3.1415925721741162,60,5.178471467187733e-06,True
"(-50, -30)",[ 3.80426703e-06 -6.21812182e+06],-3.1415923319348162,57,7.608534106895033e-06,True
"(-50, -20)",[-2.23875501e-06 -7.79124093e+03],-3.1413359715313924,32,4.444689266993393e-06,True
"(-50, -10)",[-2.72992770e-07 -1.72862916e+07],-3.141592537891107,61,5.459855342573958e-07,True
"(-50, 0)",[-1.34949562e-10 -5.87195971e+02],-3.1381895145544636,25,8.189109462631854e-06,True
"(-50, 10)",[-2.23147869e-06 -5.33305325e+02],-3.1378459441580424,30,7.469873216539045e-06,True
"(-50, 20)",[-5.56858099e-07 -2.53762082e+03],-3.1408046688025943,34,8.611653894695596e-07,True
"(-50, 30)",[ 2.68492987e-06 -9.41803376e+02],-3.139470190294018,26,7.948128274295797e-06,True
"(-50, 40)",[-4.30580098e-06 -2.31580002e+03],-3.1407292072606583,29,8.247260828929158e-06,True
"(-50, 50)",[-2.54741092e-07 -3.02879709e+04],-3.141526621863915,36,5.073067734503906e-07,True
"(-50, 60)",[-2.49612337e-06 -3.31026496e+03],-3.140988563479895,39,4.813243949126383e-06,True
"(-50, 70)",[ 1.46537958e-06 -5.85543060e+04],-3.14155849755266,48,2.9313425374194277e-06,True
"(-50, 80)",[ 3.72449371e-06 -1.34510910e+03],-3.14010633624591,31,8.624583134345076e-06,True
"(-50, 90)",[-2.59056533e-06 -1.65881426e+04],-3.141472089166653,41,5.173867882286694e-06,True
"(-50, 100)",[-3.44397213e-06 -5.08848098e+03],-3.141199647560793,34,6.811155219055596e-06,True
"(-40, -100)",[-1.27828599e-06 -1.81201687e+07],-3.1415925432139136,59,2.5565719760047483e-06,True
"(-40, -90)",[ 9.94081185e-07 -5.63752217e+07],-3.1415926181122265,63,1.9881623710257175e-06,True
"(-40, -80)",[-4.74029241e-06 -1.46568542e+06],-3.141591289018495,50,9.480583887130485e-06,True
"(-40, -70)",[ 2.60918921e-06 -9.70862344e+04],-3.1415720534462745,42,5.218590615926177e-06,True
"(-40, -60)",[-1.89871010e-06 -3.49730292e+07],-3.1415925963992635,63,3.797420191553114e-06,True
"(-40, -50)",[-5.49018333e-07 -1.11756416e+08],-3.1415926356934274,67,1.0980366663767193e-06,True
"(-40, -40)",[-2.88758854e-06 -7.51583180e+05],-3.1415899925337842,49,5.7751735448602636e-06,True
"(-40, -30)",[-2.68304821e-06 -5.67372436e+06],-3.1415923010804816,58,5.36609635803117e-06,True
"(-40, -20)",[-1.27140585e-07 -1.45527153e+07],-3.141592516158384,61,2.54281161379687e-07,True
"(-40, -10)",[ 9.55059294e-07 -6.47666373e+05],-3.1415895655816284,51,1.910123356135703e-06,True
"(-40, 0)",[ 6.70605895e-15 -5.61243719e+02],-3.1380322895324237,24,8.963475931037152e-06,True
"(-40, 10)",[-4.31402121e-06 -1.83888092e+04],-3.141483894727184,29,8.62213020731041e-06,True
"(-40, 20)",[-3.41782029e-07 -8.88504543e+02],-3.1393429408466895,25,3.1329801104460424e-06,True
"(-40, 30)",[ 8.98761701e-07 -4.63214391e+03],-3.1411609346357783,22,1.893009261827082e-06,True
"(-40, 40)",[ 3.77088252e-06 -1.00779344e+03],-3.1396091002699587,22,9.710372687535537e-06,True
"(-40, 50)",[ 1.81332903e-06 -2.12831728e+03],-3.1406531643857845,29,4.091846820336992e-06,True
"(-40, 60)",[-2.88468951e-06 -3.32253758e+03],-3.1409907944997633,34,5.591196076068984e-06,True
"(-40, 70)",[ 4.99852206e-06 -3.21053577e+04],-3.1415303596363975,45,9.998984573135765e-06,True
"(-40, 80)",[-2.22342451e-06 -4.29703306e+03],-3.1411272702637945,39,4.339909458641835e-06,True
"(-40, 90)",[ 3.22939482e-06 -3.80628767e+03],-3.1410672761642546,39,6.598243857210002e-06,True
"(-40, 100)",[-3.30987976e-06 -7.42346116e+02],-3.138900296582354,31,4.701963541524847e-06,True
"(-30, -100)",[ 3.42593582e-06 -1.92146881e+07],-3.1415925494910195,57,6.85187165357358e-06,True
"(-30, -90)",[-8.68485589e-07 -5.89570843e+07],-3.1415926196660595,61,1.7369711782064212e-06,True
"(-30, -80)",[ 4.15631597e-06 -6.01898832e+07],-3.141592620344343,61,8.312631943159275e-06,True
"(-30, -70)",[ 3.38178136e-06 -4.01786573e+06],-3.1415921558017046,53,6.763562838823611e-06,True
"(-30, -60)",[ 2.71560037e-07 -3.28542628e+05],-3.141586566108872,44,5.431386020765056e-07,True
"(-30, -50)",[ 4.60281427e-06 -9.53793214e+06],-3.141592443879561,56,9.205628557613421e-06,True
"(-30, -40)",[-3.87556703e-07 -7.80624917e+06],-3.1415923973846684,57,7.751133729927211e-07,True
"(-30, -30)",[-1.55563787e-06 -1.92056048e+07],-3.1415925494511083,60,3.1112757295508993e-06,True
"(-30, -20)",[ 2.34540353e-06 -3.39569154e+06],-3.141592064602731,53,4.6908072311461375e-06,True
"(-30, -10)",[ 9.72697031e-07 -7.74267757e+06],-3.14159239528029,60,1.945394094921239e-06,True
"(-30, 0)",[-2.28330838e-12 -5.74118217e+02],-3.138112061518041,24,8.566306565812863e-06,True
"(-30, 10)",[-2.55289431e-06 -7.11088484e+03],-3.141311414398389,35,5.066395237349672e-06,True
"(-30, 20)",[ 6.32576710e-07 -1.56386923e+04],-3.141464769746335,35,1.2733568137593533e-06,True
"(-30, 30)",[-2.32455389e-06 -1.10325853e+03],-3.1397806602071388,21,3.4263366257002323e-06,True
"(-30, 40)",[ 1.85178697e-06 -2.13802743e+03],-3.1406574302109913,31,4.163924310589969e-06,True
"(-30, 50)",[ 2.45070731e-06 -2.08390441e+03],-3.1406331464588026,36,5.381465979835946e-06,True
"(-30, 60)",[-5.99287718e-08 -4.61364403e+03],-3.14115920370899,39,9.744927979449885e-08,True
"(-30, 70)",[-4.21112061e-06 -2.01164577e+04],-3.1414932349604214,43,8.417300644242638e-06,True
"(-30, 80)",[ 3.12710005e-07 -4.46644628e+04],-3.141547875762125,44,6.264233393912777e-07,True
"(-30, 90)",[-3.46371991e-06 -1.22497168e+04],-3.1414293911588693,39,6.914125348136639e-06,True
"(-30, 100)",[-1.1860465e-06 -5.1954150e+03],-3.141207735793964,33,2.2992059091765235e-06,True
"(-20, -100)",[-1.84454421e-06 -7.72329428e+07],-3.141592627690706,57,3.689088419323039e-06,True
"(-20, -90)",[-2.35577310e-06 -1.39626443e+06],-3.1415912211913244,42,4.711545179186444e-06,True
"(-20, -80)",[-1.91262293e-06 -1.09082299e+07],-3.1415924702383404,49,3.8252458386051575e-06,True
"(-20, -70)",[-1.77544002e-06 -5.82779994e+07],-3.1415926192683736,58,3.550880046585021e-06,True
"(-20, -60)",[ 4.34562421e-06 -4.11521371e+07],-3.1415926049707603,56,8.691248415973114e-06,True
"(-20, -50)",[-4.43253660e-06 -7.79653588e+06],-3.141592397045979,50,8.865073168912834e-06,True
"(-20, -40)",[ 9.52809939e-07 -6.66523365e+05],-3.1415896529461413,43,1.9056243792990848e-06,True
"(-20, -30)",[ 4.50472947e-06 -2.83804693e+07],-3.1415925830985034,59,9.009458933640244e-06,True
"(-20, -20)",[-2.64964861e-06 -2.69667111e+06],-3.1415919119277658,49,5.299296941286764e-06,True
"(-20, -10)",[-7.32616051e-07 -2.96992398e+07],-3.1415925862474663,62,1.4652320987954054e-06,True
"(-20, 0)",[-2.79888910e-06 -4.41179818e+03],-3.1411393750154923,31,5.496007653050363e-06,True
"(-20, 10)",[ 2.57012572e-06 -7.92390067e+03],-3.1413402685581904,38,5.172198600749392e-06,True
"(-20, 20)",[ 8.51422650e-07 -6.67756495e+02],-3.138599777946026,25,7.633455900643939e-06,True
"(-20, 30)",[ 4.04390288e-06 -1.28811122e+04],-3.1414373935029323,39,8.099867562458366e-06,True
"(-20, 40)",[-6.01024612e-07 -3.65494664e+04],-3.14153793397679,39,1.2005530401470834e-06,True
"(-20, 50)",[ 9.68510947e-07 -1.56786671e+03],-3.140317440622856,26,2.867785368936237e-06,True
"(-20, 60)",[-4.77514506e-06 -1.14378356e+03],-3.139844832498179,24,8.166956454246374e-06,True
"(-20, 70)",[ 4.01988179e-06 -2.86203846e+04],-3.141522774531307,35,8.042205497568845e-06,True
"(-20, 80)",[ 1.64739719e-06 -3.23815336e+03],-3.1409751128545835,25,3.4906844684749173e-06,True
"(-20, 90)",[-3.24365661e-06 -5.56245266e+02],-3.1380003242395134,17,6.452549097728379e-06,True
"(-20, 100)",[-4.04663798e-06 -1.66519312e+03],-3.1403919513869294,21,7.4075891859564654e-06,True
"(-10, -100)",[-2.52750218e-06 -3.63242022e+04],-3.1415375946322373,27,5.053488843068608e-06,True
"(-10, -90)",[-3.28389088e-07 -8.45091854e+04],-3.1415689876632276,30,6.56498198216865e-07,True
"(-10, -80)",[-3.33375620e-06 -1.08500106e+05],-3.1415742205019392,31,6.6673425136280115e-06,True
"(-10, -70)",[-1.22951428e-08 -9.21177902e+04],-3.141570942374827,32,2.4355737615046778e-08,True
"(-10, -60)",[ 4.11979168e-07 -2.13429559e+05],-3.141583282838348,35,8.24002242976557e-07,True
"(-10, -50)",[-4.12675829e-06 -3.08788231e+05],-3.1415861766524715,38,8.253495608015328e-06,True
"(-10, -40)",[-1.42102136e-06 -5.35129691e+05],-3.1415889161795048,40,2.842035740955006e-06,True
"(-10, -30)",[ 4.40341657e-06 -1.82392033e+06],-3.1415915570315787,46,8.80683373232484e-06,True
"(-10, -20)",[-2.27507193e-06 -1.96388867e+06],-3.14159163519721,48,4.550143331651713e-06,True
"(-10, -10)",[ 1.66730431e-06 -1.84850403e+04],-3.141484460914567,33,3.340466570571944e-06,True
"(-10, 0)",[-7.76741178e-12 -4.53568484e+02],-3.1371879907167717,24,1.3718734113284115e-05,True
"(-10, 10)",[-2.20161344e-06 -4.63302040e+02],-3.137280430615929,26,1.0507309608973085e-05,True
"(-10, 20)",[-3.41337078e-06 -1.19691796e+03],-3.1399223907883913,28,5.608094443929901e-06,True
"(-10, 30)",[-7.98789679e-07 -2.06806433e+04],-3.141495947136313,35,1.5929101521189785e-06,True
"(-10, 40)",[-1.87322971e-06 -6.29917978e+02],-3.1384201399362337,21,5.194157334501806e-06,True
"(-10, 50)",[-3.05359995e-06 -3.22454129e+03],-3.1409725063683136,26,5.918033412319698e-06,True
"(-10, 60)",[-2.84853841e-06 -4.62562460e+03],-3.141160326233685,26,5.604402568340822e-06,True
"(-10, 70)",[-3.30227445e-06 -1.33954706e+03],-3.1401001670868722,20,5.60260934011066e-06,True
"(-10, 80)",[ 2.77614018e-06 -5.23563728e+03],-3.1412106925993633,25,5.625700430476735e-06,True
"(-10, 90)",[-1.47004132e-06 -1.41761070e+03],-3.140182325110145,20,2.18501605634168e-06,True
"(-10, 100)",[-3.27910341e-06 -1.13911887e+03],-3.1398376783038384,18,5.249209339820772e-06,True
"(0, -100)",[-3.71970199e-15 -5.29932183e+02],-3.1378221176230046,8,1.005296420189451e-05,True
"(0, -90)",[-3.02560169e-18 -5.20656587e+02],-3.1377550083163417,8,1.0414003630475803e-05,True
"(0, -80)",[ 1.75251117e-18 -5.11214500e+02],-3.137684195574757,8,1.0801873405339267e-05,True
"(0, -70)",[ 1.63841583e-17 -5.80169916e+02],-3.138148336404993,10,8.388682318317769e-06,True
"(0, -60)",[ 6.18334051e-20 -5.87033004e+02],-3.1381885705991706,10,8.19384402377096e-06,True
"(0, -50)",[-9.31736242e-21 -5.65209926e+02],-3.1380572516341396,10,8.838227957393529e-06,True
"(0, -40)",[ 4.94667241e-19 -4.87300544e+02],-3.137492584135018,11,1.1886963459196639e-05,True
"(0, -30)",[-3.55753838e-20 -4.69845580e+02],-3.137340424141203,11,1.2785630414586741e-05,True
"(0, -20)",[ 4.53662376e-17 -5.21670738e+02],-3.1377624618289666,13,1.0373590268163514e-05,True
"(0, -10)",[-7.19155155e-14 -4.93166966e+02],-3.137541307507821,16,1.1606121205293408e-05,True
"(0, 0)",[ 4.76602476e-06 -1.10340445e+04],-3.1414114045786103,34,9.548489248941833e-06,True
"(0, 10)",[ 1.22530725e-06 -7.80407604e+03],-3.141336393664233,24,2.483666119982971e-06,True
"(0, 20)",[-1.30998121e-06 -1.22351761e+03],-3.139958688078708,14,1.8529289655465004e-06,True
"(0, 30)",[ 3.40158064e-06 -2.64820141e+03],-3.1408375663711827,15,7.0939700935885846e-06,True
"(0, 40)",[-4.10761982e-06 -1.17786064e+04],-3.141422861403164,19,8.200837615739536e-06,True
"(0, 50)",[ 1.50199289e-08 -5.79886991e+02],-3.1381466573623595,8,8.41813120791018e-06,True
"(0, 60)",[-1.44454399e-06 -1.77663423e+06],-3.1415915278639086,35,2.8890873448214338e-06,True
"(0, 70)",[ 3.95764554e-06 -2.36679189e+03],-3.1407478060525205,11,8.279869754669144e-06,True
"(0, 80)",[-9.45809754e-09 -5.29148765e+02],-3.13781654044125,6,1.0069359168537483e-05,True
"(0, 90)",[-4.31836572e-06 -6.77378342e+02],-3.138642259371842,6,6.107281382181723e-06,True
"(0, 100)",[-2.06436718e-06 -4.92235086e+02],-3.1375336453339266,3,9.205798872358e-06,True
"(10, -100)",[ 1.56223869e-06 -4.38466849e+05],-3.141588092244288,36,3.1244877761064738e-06,True
"(10, -90)",[ 4.44465869e-06 -2.34415884e+06],-3.1415918003857146,42,8.889317749290507e-06,True
"(10, -80)",[ 2.75210583e-06 -2.54112052e+06],-3.141591866528008,44,5.504211965898159e-06,True
"(10, -70)",[ 3.90254733e-06 -1.90427177e+06],-3.1415916033045836,43,7.805095213777779e-06,True
"(10, -60)",[ 4.20263176e-06 -1.82113689e+06],-3.1415915553573504,43,8.405264126581163e-06,True
"(10, -50)",[ 2.49490942e-06 -7.51671187e+06],-3.1415923875097986,50,4.989818866665989e-06,True
"(10, -40)",[-1.93536843e-06 -1.30727281e+08],-3.1415926382870225,63,3.8707368680606835e-06,True
"(10, -30)",[-2.92734709e-06 -1.10471968e+06],-3.1415908431680255,45,5.854692544064261e-06,True
"(10, -20)",[-3.27255016e-06 -1.65662343e+07],-3.1415925328515906,60,6.545100320978055e-06,True
"(10, -10)",[-1.99674359e-06 -1.71264985e+05],-3.1415809758096387,40,3.993418992495046e-06,True
"(10, 0)",[ 8.20541018e-08 -5.25767216e+02],-3.1377922765592756,25,1.0329412722206131e-05,True
"(10, 10)",[-6.64814139e-06 -5.57755394e+02],-3.1380100418991743,26,9.407543437762684e-06,True
"(10, 20)",[ 3.94413877e-06 -1.48054803e+03],-3.140242257291236,26,8.847172944905459e-06,True
"(10, 30)",[-4.57489874e-06 -5.65359936e+02],-3.1380581888946293,20,6.8881258871349406e-06,True
"(10, 40)",[-1.5952271e-06 -4.5024872e+02],-3.1371555497794463,19,1.188171958464348e-05,True
"(10, 50)",[ 9.05066944e-11 -5.67973284e+02],-3.1380744374865808,20,8.752637723655344e-06,True
"(10, 60)",[ 1.71929533e-06 -2.40545921e+04],-3.141509511107232,31,3.442048722593765e-06,True
"(10, 70)",[-1.70106697e-06 -9.25941745e+03],-3.1413766689352713,27,3.3788897534328007e-06,True
"(10, 80)",[ 2.8101546e-06 -8.0509732e+03],-3.14134425182844,27,5.651245136440214e-06,True
"(10, 90)",[ 4.29409760e-06 -4.20826674e+03],-3.141117454934183,24,8.701834602478508e-06,True
"(10, 100)",[ 3.50901351e-06 -4.58147742e+03],-3.141156160771201,24,7.113927873728129e-06,True
"(20, -100)",[ 4.55680677e-06 -1.57389825e+07],-3.1415925264960154,51,9.113613546397464e-06,True
"(20, -90)",[ 1.96033398e-06 -6.83602434e+06],-3.1415923610182603,51,3.920668000284249e-06,True
"(20, -80)",[ 2.92408796e-06 -4.70686249e+06],-3.141592228669788,49,5.848176004258897e-06,True
"(20, -70)",[ 1.58488533e-06 -3.70548438e+07],-3.141592599613232,56,3.1697706552919757e-06,True
"(20, -60)",[ 1.45308470e-06 -4.26799923e+07],-3.141592606727318,59,2.906169394313736e-06,True
"(20, -50)",[ 1.74163156e-06 -7.28149927e+05],-3.141589906901562,44,3.4832668916298135e-06,True
"(20, -40)",[ 1.66893554e-07 -2.51757209e+07],-3.1415925741481487,59,3.337871101878266e-07,True
"(20, -30)",[ 4.20404639e-06 -5.96945321e+06],-3.1415923185330863,56,8.40809284148164e-06,True
"(20, -20)",[ 4.77806976e-06 -3.14926067e+06],-3.141592018497374,58,9.556139716805206e-06,True
"(20, -10)",[-2.38325706e-07 -5.63392375e+03],-3.141237692690737,31,4.184225810047209e-07,True
"(20, 0)",[-7.37417453e-06 -6.10275368e+02],-3.1383181104605327,25,1.0810174639811948e-05,True
"(20, 10)",[-8.36828954e-07 -5.48626508e+02],-3.1379504824701594,24,8.281660847324651e-06,True
"(20, 20)",[-1.17228909e-06 -1.65702035e+04],-3.1414719586513122,36,2.3373058890122732e-06,True
"(20, 30)",[-9.44534569e-07 -1.35416610e+03],-3.14011627347317,24,1.3514896978621022e-06,True
"(20, 40)",[ 3.00247282e-06 -1.16324962e+04],-3.141420728825535,33,6.019742850340608e-06,True
"(20, 50)",[ 2.55126794e-06 -4.08888051e+03],-3.141103581895486,26,5.223500732915617e-06,True
"(20, 60)",[ 2.63944921e-06 -1.32816020e+04],-3.141442075005482,30,5.290247514099688e-06,True
"(20, 70)",[-1.42918991e-06 -2.20344767e+05],-3.1415835769235354,40,2.858338636598716e-06,True
"(20, 80)",[ 1.08410037e-06 -2.50468972e+03],-3.1407943106149134,24,2.507211487097308e-06,True
"(20, 90)",[ 7.61430694e-07 -1.51688988e+05],-3.1415794687599834,36,1.5229483108274086e-06,True
"(20, 100)",[ 1.99629545e-07 -7.45786326e+04],-3.141565836436879,34,3.9961883216589593e-07,True
